unix,date,symbol,open,high,low,close,Volume SOL,Volume UST
1650906000,2022-04-25 17:00:00,SOL/UST,98.865,99.228,98.417,98.765,246.62760162,24415.15425765432
1650902400,2022-04-25 16:00:00,SOL/UST,97.207,99.037,96.747,98.677,519.13774839,50693.80843807568
1650898800,2022-04-25 15:00:00,SOL/UST,97.263,97.827,96.728,96.976,49.8494696,4856.05564831273
1650895200,2022-04-25 14:00:00,SOL/UST,96.587,98.128,96.253,97.052,209.28650666,20353.73352739979
1650891600,2022-04-25 13:00:00,SOL/UST,96.498,97.649,95.859,96.675,311.44976521,30162.52096446069
1650888000,2022-04-25 12:00:00,SOL/UST,96.723,97.421,96.512,96.537,115.30066999,11160.85086500906
1650884400,2022-04-25 11:00:00,SOL/UST,95.302,96.804,94.912,96.804,63.53242427,6087.29126397954
1650880800,2022-04-25 10:00:00,SOL/UST,95.56,95.601,95.085,95.283,91.93538483,8758.10560845662
1650877200,2022-04-25 09:00:00,SOL/UST,94.743,95.56,94.442,95.368,136.88587439,13047.4237978084
1650873600,2022-04-25 08:00:00,SOL/UST,95.052,95.511,94.76,94.76,45.7167,4350.3739484
1650870000,2022-04-25 07:00:00,SOL/UST,95.52,95.52,94.4,95.052,359.40925138,34161.69982562194
1650866400,2022-04-25 06:00:00,SOL/UST,97.069,97.162,95.469,95.782,245.37890327,23654.64267049794
1650862800,2022-04-25 05:00:00,SOL/UST,97.943,98.128,97.069,97.069,21.0381,2054.858687
1650859200,2022-04-25 04:00:00,SOL/UST,97.744,97.744,97.744,97.744,1,97.744
1650855600,2022-04-25 03:00:00,SOL/UST,97.225,97.949,97.225,97.949,49.67464221,4844.85847345791
1650852000,2022-04-25 02:00:00,SOL/UST,97.179,97.383,96.655,96.823,66.36316163,6446.19264124622
1650848400,2022-04-25 01:00:00,SOL/UST,96.891,97.427,96.161,97.182,752.67966697,72737.62700852804
1650844800,2022-04-25 00:00:00,SOL/UST,99,99,96.266,96.86,289.32602471,28284.68096385836
1650841200,2022-04-24 23:00:00,SOL/UST,99.282,99.4,98.938,99.072,82.23785912,8166.38630457888
1650837600,2022-04-24 22:00:00,SOL/UST,99.658,100.266,99.301,99.54,114.06402459,11388.54039455108
1650834000,2022-04-24 21:00:00,SOL/UST,99.839,100,99.74,99.853,93.36052369,9331.62365923246
1650830400,2022-04-24 20:00:00,SOL/UST,100.243,100.243,99.692,99.695,200.15459483,20026.94623305315
1650826800,2022-04-24 19:00:00,SOL/UST,100.454,100.989,100.251,100.399,78.47945002,7886.30068350824
1650823200,2022-04-24 18:00:00,SOL/UST,99.125,100.454,99.125,100.454,71.93326756,7167.17138287918
1650819600,2022-04-24 17:00:00,SOL/UST,99.222,99.222,97.605,99.105,929.17599973,91210.90487621919
1650816000,2022-04-24 16:00:00,SOL/UST,99.888,99.888,98.673,99.662,141.84759196,14111.74053827936
1650812400,2022-04-24 15:00:00,SOL/UST,100.789,101.108,99.795,99.795,195.27753339,19614.83184967814
1650808800,2022-04-24 14:00:00,SOL/UST,101.162,101.377,99.793,101.068,89.61980309,9009.27932593011
1650805200,2022-04-24 13:00:00,SOL/UST,100.57,101.147,100.387,101.147,64.45654913,6496.67781902989
1650801600,2022-04-24 12:00:00,SOL/UST,100.774,100.774,100.424,100.578,6.3958,643.517993
1650798000,2022-04-24 11:00:00,SOL/UST,101.733,101.733,100.784,101.083,47.8097445,4844.2825142935
1650794400,2022-04-24 10:00:00,SOL/UST,101.82,101.851,101.539,101.541,31.85419051,3239.53798939341
1650790800,2022-04-24 09:00:00,SOL/UST,101.897,102.102,101.742,101.928,49.55046351,5049.42642816762
1650787200,2022-04-24 08:00:00,SOL/UST,101.705,101.761,101.505,101.668,23.49414148,2389.13175207038
1650783600,2022-04-24 07:00:00,SOL/UST,101.642,101.857,101.521,101.67,51.47281739,5231.26011435528
1650780000,2022-04-24 06:00:00,SOL/UST,101.645,101.856,101.423,101.733,13.86940005,1409.82315269714
1650776400,2022-04-24 05:00:00,SOL/UST,101.181,101.27,101.181,101.247,19.9074,2015.8530123
1650772800,2022-04-24 04:00:00,SOL/UST,101.302,101.703,101.296,101.435,153.32927641,15556.47244322619
1650769200,2022-04-24 03:00:00,SOL/UST,100.556,101.377,100.556,101.377,324.92128376,32821.81768774104
1650765600,2022-04-24 02:00:00,SOL/UST,100.287,100.981,100.237,100.981,7.63824244,767.98903859128
1650762000,2022-04-24 01:00:00,SOL/UST,100.897,101.264,100.318,100.318,58.73896961,5927.34261094685
1650758400,2022-04-24 00:00:00,SOL/UST,100.358,100.895,100.358,100.895,62.76369415,6321.16169102454
1650754800,2022-04-23 23:00:00,SOL/UST,101.183,101.474,100.147,100.553,48.27298018,4864.54540726076
1650751200,2022-04-23 22:00:00,SOL/UST,101.976,102.118,101.236,101.236,143.72428357,14642.21174287781
1650747600,2022-04-23 21:00:00,SOL/UST,102.099,102.175,101.966,102.025,9.01555177,919.90273399975
1650744000,2022-04-23 20:00:00,SOL/UST,102.042,102.281,102.042,102.045,6.6281,677.0666243
1650740400,2022-04-23 19:00:00,SOL/UST,101.677,101.677,101.376,101.376,6.2925,638.6479405
1650736800,2022-04-23 18:00:00,SOL/UST,102.261,102.388,101.74,101.74,179.78148511,18388.95703927495
1650733200,2022-04-23 17:00:00,SOL/UST,102.394,102.394,101.898,102.261,132.64265301,13544.77124755561
1650729600,2022-04-23 16:00:00,SOL/UST,101.917,102.724,101.906,102.394,30.84338133,3154.36546678204
1650726000,2022-04-23 15:00:00,SOL/UST,101.681,101.806,101.376,101.806,10.4718,1064.0195464
1650722400,2022-04-23 14:00:00,SOL/UST,101.842,102.162,101.491,101.491,37.32088807,3804.98030425544
1650718800,2022-04-23 13:00:00,SOL/UST,101.641,102.272,101.641,101.791,48.28103054,4927.08675339714
1650715200,2022-04-23 12:00:00,SOL/UST,101.45,101.845,100.735,101.578,69.63969811,7052.66445575924
1650711600,2022-04-23 11:00:00,SOL/UST,101.521,101.521,101.145,101.355,2.28616238,231.7710016585
1650708000,2022-04-23 10:00:00,SOL/UST,101.565,101.576,101.141,101.141,9.40340666,954.71513656251
1650704400,2022-04-23 09:00:00,SOL/UST,101.703,101.768,101.116,101.319,6.26238294,634.5553450373
1650700800,2022-04-23 08:00:00,SOL/UST,100.907,101.703,100.907,101.703,34.14862902,3458.75711192106
1650697200,2022-04-23 07:00:00,SOL/UST,100.593,101,100.593,101,46.6644,4701.562785
1650693600,2022-04-23 06:00:00,SOL/UST,99.937,100.491,99.937,100.491,15.42851405,1546.1972965613
1650690000,2022-04-23 05:00:00,SOL/UST,99.606,100.358,99.399,100.204,47.23067976,4721.33042752042
1650686400,2022-04-23 04:00:00,SOL/UST,99.712,99.954,98.123,99.443,297.51105331,29527.42674319522
1650682800,2022-04-23 03:00:00,SOL/UST,99.397,99.576,99.167,99.306,18.8628,1876.6677025
1650679200,2022-04-23 02:00:00,SOL/UST,99.718,99.796,99.263,99.39,28.62403558,2851.98770984168
1650675600,2022-04-23 01:00:00,SOL/UST,99.686,100.355,99.686,100.008,10.137,1013.6597233
1650672000,2022-04-23 00:00:00,SOL/UST,100.318,100.694,99.57,99.57,18.18130615,1816.26642998194
1650668400,2022-04-22 23:00:00,SOL/UST,100.659,100.765,100.078,100.206,209.14092905,20980.04581851176
1650664800,2022-04-22 22:00:00,SOL/UST,100.513,100.622,99.776,100.255,26.73043203,2679.62602480568
1650661200,2022-04-22 21:00:00,SOL/UST,101.318,101.44,100.544,100.688,49.80374392,5033.1548477908
1650657600,2022-04-22 20:00:00,SOL/UST,100.658,101.353,100.644,101.353,29.012,2921.3996886
1650654000,2022-04-22 19:00:00,SOL/UST,101,101.721,100.544,100.842,87.67541586,8857.36128422262
1650650400,2022-04-22 18:00:00,SOL/UST,99.802,101.126,99.555,100.8,68.17462561,6869.40770616049
1650646800,2022-04-22 17:00:00,SOL/UST,99.891,100.798,99.889,100.035,46.66291804,4673.77697239592
1650643200,2022-04-22 16:00:00,SOL/UST,99.55,100.713,98.832,100.054,163.8216429,16386.0357148261
1650639600,2022-04-22 15:00:00,SOL/UST,100.118,101.093,99.095,99.373,369.05672467,36848.3015893848
1650636000,2022-04-22 14:00:00,SOL/UST,101.119,101.119,99.56,100.229,199.08266997,19953.99576207677
1650632400,2022-04-22 13:00:00,SOL/UST,101.856,102.524,100.561,100.561,151.06435186,15358.26887029706
1650628800,2022-04-22 12:00:00,SOL/UST,102.063,102.185,101.148,101.511,204.95079527,20848.79906995297
1650625200,2022-04-22 11:00:00,SOL/UST,101.633,102.012,101.411,101.717,47.5877,4845.7178548
1650621600,2022-04-22 10:00:00,SOL/UST,100.287,101.62,99.964,101.62,56.60984663,5694.88300459424
1650618000,2022-04-22 09:00:00,SOL/UST,101.404,101.584,100.288,100.396,56.0894933,5660.4090247872
1650614400,2022-04-22 08:00:00,SOL/UST,102.483,102.683,101.415,101.532,129.89035596,13280.2245630436
1650610800,2022-04-22 07:00:00,SOL/UST,102.672,102.868,101.106,102.283,122.10636928,12458.83053719504
1650607200,2022-04-22 06:00:00,SOL/UST,103.169,103.325,102.86,102.86,37.83846224,3904.05939811022
1650603600,2022-04-22 05:00:00,SOL/UST,102.961,103.158,102.824,102.984,40.58493553,4180.9826392112
1650600000,2022-04-22 04:00:00,SOL/UST,102.631,102.889,102.615,102.889,122.06807336,12542.78823160458
1650596400,2022-04-22 03:00:00,SOL/UST,102.271,102.39,102.269,102.35,27.24660544,2787.677205884
1650592800,2022-04-22 02:00:00,SOL/UST,102.171,102.611,102.024,102.281,37.04789394,3790.07367624175
1650589200,2022-04-22 01:00:00,SOL/UST,102.272,102.361,101.643,101.884,55.97675813,5712.32216240552
1650585600,2022-04-22 00:00:00,SOL/UST,101.4,102.683,101.4,101.562,75.55530332,7695.35092531483
1650582000,2022-04-21 23:00:00,SOL/UST,101.005,101.479,100.839,101.479,75.06430784,7591.14712522368
1650578400,2022-04-21 22:00:00,SOL/UST,101.283,101.669,99.745,101,299.04331966,30068.80765438154
1650574800,2022-04-21 21:00:00,SOL/UST,102.392,102.889,101.376,101.376,204.78103355,20903.87377422595
1650571200,2022-04-21 20:00:00,SOL/UST,103.954,103.954,101.576,102.47,1368.491,139708.73028
1650567600,2022-04-21 19:00:00,SOL/UST,105.385,105.413,104,104,370.41969892,38647.83478093016
1650564000,2022-04-21 18:00:00,SOL/UST,105.716,106.246,105.225,105.392,138.1213984,14603.42743451504
1650560400,2022-04-21 17:00:00,SOL/UST,106.087,106.652,105.302,105.726,158.61972457,16789.27971514211
1650556800,2022-04-21 16:00:00,SOL/UST,107.371,107.371,105.359,106.168,524.67753865,55712.03959962512
1650553200,2022-04-21 15:00:00,SOL/UST,108.577,108.831,107.447,107.447,74.5104,8058.3162411
1650549600,2022-04-21 14:00:00,SOL/UST,108.015,109.395,107.544,109.207,385.20256904,41799.60271356993
1650546000,2022-04-21 13:00:00,SOL/UST,108.529,109.604,108.038,108.038,74.12862168,8073.80073509766
1650542400,2022-04-21 12:00:00,SOL/UST,107.867,108.804,107.371,108.552,45.46762133,4917.04827587249
1650538800,2022-04-21 11:00:00,SOL/UST,108.128,108.87,107.877,108.171,417.66533124,45262.01579157052
1650535200,2022-04-21 10:00:00,SOL/UST,106.009,108.128,106.009,107.822,73.85564516,7923.66090580244
1650531600,2022-04-21 09:00:00,SOL/UST,106.744,106.744,105.647,106.074,58.59988912,6224.61594747168
1650528000,2022-04-21 08:00:00,SOL/UST,106.518,107.184,106.379,107.028,105.98427004,11297.99237832272
1650524400,2022-04-21 07:00:00,SOL/UST,105.42,106.935,105.038,106.935,82.80506817,8779.66600473096
1650520800,2022-04-21 06:00:00,SOL/UST,105.34,106.164,105.22,105.702,105.1247,11126.0232499
1650517200,2022-04-21 05:00:00,SOL/UST,106.498,106.595,105.35,105.378,116.14696455,12299.70594891386
1650513600,2022-04-21 04:00:00,SOL/UST,106.628,107.255,106.171,106.171,38.40662526,4094.00346320248
1650510000,2022-04-21 03:00:00,SOL/UST,105.983,106.628,105.806,106.628,20.6159171,2190.9120873664
1650506400,2022-04-21 02:00:00,SOL/UST,106.601,106.731,105.984,106.313,18.50043814,1968.59478095472
1650502800,2022-04-21 01:00:00,SOL/UST,105.634,106.509,105.516,106.493,215.06120805,22740.0204595773
1650499200,2022-04-21 00:00:00,SOL/UST,105.338,106.368,105.338,106.14,65.99702147,6994.15072358982
1650495600,2022-04-20 23:00:00,SOL/UST,106.083,106.102,104.658,105.09,74.50719811,7849.49876199625
1650492000,2022-04-20 22:00:00,SOL/UST,106.709,107.052,106.087,106.087,94.53649721,10088.36437197441
1650488400,2022-04-20 21:00:00,SOL/UST,106.561,107.021,106.423,106.826,21.31614403,2274.08784186736
1650484800,2022-04-20 20:00:00,SOL/UST,105.721,106.914,105.31,106.633,74.05259509,7849.65824689746
1650481200,2022-04-20 19:00:00,SOL/UST,104.541,105.721,104.242,105.465,131.71255806,13846.83684345127
1650477600,2022-04-20 18:00:00,SOL/UST,105.816,105.931,103.928,104.2,145.86484635,15273.63711400435
1650474000,2022-04-20 17:00:00,SOL/UST,105.952,106.164,105.714,105.875,150.2144,15927.33973
1650470400,2022-04-20 16:00:00,SOL/UST,104.918,106.122,104.469,106.115,255.0761,26979.2173109
1650466800,2022-04-20 15:00:00,SOL/UST,106.439,106.439,104.518,105.217,322.96543184,34037.5629864337
1650463200,2022-04-20 14:00:00,SOL/UST,107.986,108.004,106.453,106.453,227.20449481,24385.90221030163
1650459600,2022-04-20 13:00:00,SOL/UST,109.118,109.881,107.231,107.887,288.97198482,31263.49440090784
1650456000,2022-04-20 12:00:00,SOL/UST,110,110.162,109.077,109.537,166.49131438,18234.06002117634
1650452400,2022-04-20 11:00:00,SOL/UST,109.613,110.429,109.048,110.216,80.53883196,8847.47409425011
1650448800,2022-04-20 10:00:00,SOL/UST,108.063,109.593,107.775,109.593,86.3744983,9382.52002075622
1650445200,2022-04-20 09:00:00,SOL/UST,107.362,108.433,107.189,108.433,51.9858,5602.8236549
1650441600,2022-04-20 08:00:00,SOL/UST,106.56,107.303,106.415,107.13,58.25840393,6234.05293239199
1650438000,2022-04-20 07:00:00,SOL/UST,107.897,108.038,106.379,106.663,114.73983734,12299.38995950876
1650434400,2022-04-20 06:00:00,SOL/UST,107.474,107.788,107.37,107.414,21.29037595,2288.0639971986
1650430800,2022-04-20 05:00:00,SOL/UST,107.062,107.889,107.045,107.599,22.2974,2403.6163818
1650427200,2022-04-20 04:00:00,SOL/UST,107.901,107.955,107.084,107.423,17.52837177,1884.28201645701
1650423600,2022-04-20 03:00:00,SOL/UST,107.863,108.37,107.617,107.617,18.0724,1954.8291288
1650420000,2022-04-20 02:00:00,SOL/UST,107.897,108.433,107.529,107.856,27.30145904,2948.08471829931
1650416400,2022-04-20 01:00:00,SOL/UST,107.537,107.896,106.719,107.628,88.71076792,9546.21846164673
1650412800,2022-04-20 00:00:00,SOL/UST,108.154,109.066,106.838,107.86,158.10544181,17081.16322053417
1650409200,2022-04-19 23:00:00,SOL/UST,107.472,108.37,107.447,108.37,44.20559738,4779.88559365785
1650405600,2022-04-19 22:00:00,SOL/UST,106.554,108.227,106.551,107.525,206.95697063,22213.70125441967
1650402000,2022-04-19 21:00:00,SOL/UST,107.807,107.903,106.557,106.557,102.57058439,11019.2901690567
1650398400,2022-04-19 20:00:00,SOL/UST,106.422,107.834,105.501,107.834,1190.20814205,126827.57102510216
1650394800,2022-04-19 19:00:00,SOL/UST,105.928,106.773,105.631,106.361,127.1828349,13497.13913273978
1650391200,2022-04-19 18:00:00,SOL/UST,105.667,105.933,105.336,105.898,247.3604621,26125.52703548235
1650387600,2022-04-19 17:00:00,SOL/UST,105.5,106.077,105.09,105.958,106.73652226,11262.70653820436
1650384000,2022-04-19 16:00:00,SOL/UST,106.032,106.273,105.122,105.661,122.87947017,13010.24250066647
1650380400,2022-04-19 15:00:00,SOL/UST,106.328,112.308,105.863,106.168,668.04005581,71685.36100900521
1650376800,2022-04-19 14:00:00,SOL/UST,105.997,107,105.963,106.352,447.50309762,47677.07759273787
1650373200,2022-04-19 13:00:00,SOL/UST,103.479,105.997,103.1,105.997,154.56357215,16176.39131295501
1650369600,2022-04-19 12:00:00,SOL/UST,102.052,103.479,101.955,103.085,117.14106082,12002.34877615444
1650366000,2022-04-19 11:00:00,SOL/UST,102.229,103.169,102.027,102.027,120.4298026,12372.33234753072
1650362400,2022-04-19 10:00:00,SOL/UST,101.412,102.185,101.412,102.185,69.2862,7046.6555301
1650358800,2022-04-19 09:00:00,SOL/UST,101.481,101.569,101.184,101.184,31.123,3157.2269342
1650355200,2022-04-19 08:00:00,SOL/UST,101.799,102.174,101.658,101.658,89.5097,9113.9832404
1650351600,2022-04-19 07:00:00,SOL/UST,101.6,101.82,101.142,101.541,30.47918867,3095.77818894047
1650348000,2022-04-19 06:00:00,SOL/UST,101.183,101.897,101.183,101.844,117.99738301,11980.93914007661
1650344400,2022-04-19 05:00:00,SOL/UST,102.185,102.185,101.236,101.236,12.48107637,1268.542714892
1650340800,2022-04-19 04:00:00,SOL/UST,100.96,102.229,100.846,102.207,106.2469164,10797.64861436246
1650337200,2022-04-19 03:00:00,SOL/UST,101.612,101.672,100.971,100.971,68.2252,6917.5544601
1650333600,2022-04-19 02:00:00,SOL/UST,101.898,101.898,101.142,101.142,101.06042048,10263.84634518224
1650330000,2022-04-19 01:00:00,SOL/UST,103.204,103.316,101.918,101.918,155.66872065,15935.42817223835
1650326400,2022-04-19 00:00:00,SOL/UST,102.068,103.465,102,103.465,307.44254641,31658.94765969634
1650322800,2022-04-18 23:00:00,SOL/UST,102.185,102.185,101.469,101.981,278.6163,28448.8750651
1650319200,2022-04-18 22:00:00,SOL/UST,101.5,102.272,101.061,102.172,239.94215379,24345.97428986128
1650315600,2022-04-18 21:00:00,SOL/UST,101.047,102.091,101.047,101.554,51.0581,5178.8163246
1650312000,2022-04-18 20:00:00,SOL/UST,100.938,101.72,100.774,101.021,182.37695128,18462.11271021923
1650308400,2022-04-18 19:00:00,SOL/UST,101.141,101.147,100.235,100.454,78.81116115,7952.06678797654
1650304800,2022-04-18 18:00:00,SOL/UST,100.848,102.172,100.848,101.387,148.151161,15072.09626227934
1650301200,2022-04-18 17:00:00,SOL/UST,98.397,100.848,97.982,100.664,496.12666033,49035.05789379848
1650297600,2022-04-18 16:00:00,SOL/UST,98.315,98.788,96.925,98.65,347.41875474,33875.37333650239
1650294000,2022-04-18 15:00:00,SOL/UST,98.483,98.689,97.706,98.409,42.86682805,4209.3593149269
1650290400,2022-04-18 14:00:00,SOL/UST,97.8,98.788,97.8,98.512,47.97492619,4718.98614385312
1650286800,2022-04-18 13:00:00,SOL/UST,97.934,98.73,97.703,97.935,138.47733656,13592.96559576283
1650283200,2022-04-18 12:00:00,SOL/UST,96.716,98.409,96.69,98.391,129.55120606,12626.75529627876
1650279600,2022-04-18 11:00:00,SOL/UST,96.267,97.01,96.267,96.678,16.2341,1570.0422044
1650276000,2022-04-18 10:00:00,SOL/UST,96.443,96.755,96.18,96.287,435.4186172,41984.10822465485
1650272400,2022-04-18 09:00:00,SOL/UST,95.154,96.459,94.512,96.459,66.51758156,6335.518361551
1650268800,2022-04-18 08:00:00,SOL/UST,96.246,96.46,95.202,95.202,92.83679406,8904.60980775056
1650265200,2022-04-18 07:00:00,SOL/UST,96.732,96.744,94.468,96.201,1142.02876086,109251.3977009648
1650261600,2022-04-18 06:00:00,SOL/UST,96.932,97.268,96.69,96.9,27.05209824,2623.24356743037
1650258000,2022-04-18 05:00:00,SOL/UST,95.106,96.851,94.749,96.74,474.20324633,45508.26888729621
1650254400,2022-04-18 04:00:00,SOL/UST,100.741,100.741,95.125,95.404,572.59710696,55515.95387439122
1650250800,2022-04-18 03:00:00,SOL/UST,101.124,101.264,100.797,100.797,14.74623477,1491.59592294928
1650247200,2022-04-18 02:00:00,SOL/UST,100.39,101.119,100.39,101.119,21.6834,2184.0069067
1650243600,2022-04-18 01:00:00,SOL/UST,100.174,100.517,100.143,100.517,59.88198819,6003.11019559768
1650240000,2022-04-18 00:00:00,SOL/UST,99.936,100.659,99.923,100.269,38.22376119,3833.92869245932
1650236400,2022-04-17 23:00:00,SOL/UST,101.52,101.561,99.428,100.35,454.4192,45352.564587
1650232800,2022-04-17 22:00:00,SOL/UST,102.448,102.869,101.544,101.77,81.09783826,8293.694770172
1650229200,2022-04-17 21:00:00,SOL/UST,102.798,103.939,101.941,102.708,302.25237467,31098.76494116593
1650225600,2022-04-17 20:00:00,SOL/UST,103.693,103.931,102.914,102.914,130.8807,13532.4159981
1650222000,2022-04-17 19:00:00,SOL/UST,102.629,104.228,102.481,103.756,209.37644707,21585.74109324647
1650218400,2022-04-17 18:00:00,SOL/UST,103.423,103.423,102.556,102.682,126.88259148,13051.44890874969
1650214800,2022-04-17 17:00:00,SOL/UST,104.193,104.546,103.231,103.31,391.36108131,40624.88325565191
1650211200,2022-04-17 16:00:00,SOL/UST,104.914,105.073,104.193,104.193,58.70280034,6154.91600569864
1650207600,2022-04-17 15:00:00,SOL/UST,104.315,104.864,103.86,104.864,82.65923377,8634.08951428778
1650204000,2022-04-17 14:00:00,SOL/UST,103.343,104.319,103.083,104.228,112.67609216,11717.40541360272
1650200400,2022-04-17 13:00:00,SOL/UST,102.265,104.818,102.264,103.453,266.71217557,27642.49886829098
1650196800,2022-04-17 12:00:00,SOL/UST,102.364,102.493,102.155,102.155,52.1809,5339.0212047
1650193200,2022-04-17 11:00:00,SOL/UST,101.923,102.274,101.74,102.274,23.82644281,2432.74065099836
1650189600,2022-04-17 10:00:00,SOL/UST,101.911,106.9,101.862,101.911,376.87040634,38946.84731606933
1650186000,2022-04-17 09:00:00,SOL/UST,101.944,102.133,101.705,101.705,45.80196165,4670.77232549004
1650182400,2022-04-17 08:00:00,SOL/UST,101.807,101.807,101.562,101.562,24.98768637,2543.59738508922
1650178800,2022-04-17 07:00:00,SOL/UST,101.751,101.751,101.751,101.751,0.0135,1.3736385
1650175200,2022-04-17 06:00:00,SOL/UST,101.7,101.896,101.601,101.896,7.8320244,797.5166382624
1650171600,2022-04-17 05:00:00,SOL/UST,101.129,101.873,101.129,101.873,68.94529705,6990.05172950775
1650168000,2022-04-17 04:00:00,SOL/UST,101.138,101.192,101.138,101.192,4.902,495.791139
1650164400,2022-04-17 03:00:00,SOL/UST,101.173,101.304,101.173,101.304,1.1988,121.4045902
1650160800,2022-04-17 02:00:00,SOL/UST,101.8,101.8,100.891,100.91,96.8574,9847.4289107
1650157200,2022-04-17 01:00:00,SOL/UST,101.511,101.963,101.318,101.962,85.62328214,8692.42801687728
1650153600,2022-04-17 00:00:00,SOL/UST,101.74,101.863,101.429,101.494,205.7416,20897.3394236
1650150000,2022-04-16 23:00:00,SOL/UST,102.066,102.406,102.021,102.021,48.74923701,4983.33958958102
1650146400,2022-04-16 22:00:00,SOL/UST,101.93,102.527,101.742,101.742,68.24925449,6957.91162019623
1650142800,2022-04-16 21:00:00,SOL/UST,101.93,101.93,101.544,101.93,72.2928,7354.6359549
1650139200,2022-04-16 20:00:00,SOL/UST,101.777,102.157,101.6,101.923,204.06421326,20783.55323584211
1650135600,2022-04-16 19:00:00,SOL/UST,101.699,102.631,101.632,101.632,133.79714353,13654.59339544273
1650132000,2022-04-16 18:00:00,SOL/UST,101.372,101.666,100.996,101.6,292.9967,29632.1916727
1650128400,2022-04-16 17:00:00,SOL/UST,101.604,101.633,100.996,101.154,255.27562622,25844.52631836142
1650124800,2022-04-16 16:00:00,SOL/UST,100.676,101.597,100.504,101.597,203.65963488,20510.78604584016
1650121200,2022-04-16 15:00:00,SOL/UST,102.712,103.169,100.561,100.705,188.00753628,19202.12331769779
1650117600,2022-04-16 14:00:00,SOL/UST,101.982,102.711,101.982,102.608,112.75714602,11556.95148089812
1650114000,2022-04-16 13:00:00,SOL/UST,102.287,102.287,101.72,101.929,110.89348447,11307.55911655688
1650110400,2022-04-16 12:00:00,SOL/UST,101.65,102.272,101.649,102.272,29.35227546,2991.15061166784
1650106800,2022-04-16 11:00:00,SOL/UST,102.452,102.493,101.52,101.591,24.4503,2487.0369145
1650103200,2022-04-16 10:00:00,SOL/UST,101.285,102.622,101.257,101.865,155.16886604,15852.25335645688
1650099600,2022-04-16 09:00:00,SOL/UST,100.958,101.318,100.958,101.238,49.85642098,5043.79567944423
1650096000,2022-04-16 08:00:00,SOL/UST,101.247,101.27,100.948,100.996,5.67488549,573.53586214804
1650092400,2022-04-16 07:00:00,SOL/UST,101.163,101.163,101.162,101.162,1.15,116.3365029
1650088800,2022-04-16 06:00:00,SOL/UST,101.281,101.281,100.992,101.116,8.2532,834.6515898
1650085200,2022-04-16 05:00:00,SOL/UST,101.577,101.62,101.302,101.516,13.56631937,1376.09561189784
1650081600,2022-04-16 04:00:00,SOL/UST,100.968,101.577,100.787,101.515,85.79385652,8666.40528976254
1650078000,2022-04-16 03:00:00,SOL/UST,101.043,101.173,100.786,100.901,71.26588305,7196.65457320103
1650074400,2022-04-16 02:00:00,SOL/UST,101.256,101.622,101.255,101.305,115.85149536,11745.82298717104
1650070800,2022-04-16 01:00:00,SOL/UST,101.447,101.75,101.306,101.721,41.59530687,4220.24048904237
1650067200,2022-04-16 00:00:00,SOL/UST,101.162,101.489,100.968,101.489,43.22943205,4370.99741190926
1650063600,2022-04-15 23:00:00,SOL/UST,100.875,101.147,100.691,101.147,82.9201341,8366.39609778172
1650060000,2022-04-15 22:00:00,SOL/UST,100.807,100.807,100.344,100.77,73.86964396,7438.7990934113
1650056400,2022-04-15 21:00:00,SOL/UST,100.911,101.213,100.734,100.734,51.22542786,5174.01285665678
1650052800,2022-04-15 20:00:00,SOL/UST,100.153,100.873,100.147,100.807,58.6134316,5899.1386394212
1650049200,2022-04-15 19:00:00,SOL/UST,101.448,101.473,100.22,100.224,180.15769315,18159.15319822965
1650045600,2022-04-15 18:00:00,SOL/UST,101.898,101.898,101.464,101.464,75.77257634,7715.28595349271
1650042000,2022-04-15 17:00:00,SOL/UST,101.794,102.524,101.763,101.834,166.91263664,17030.84123815133
1650038400,2022-04-15 16:00:00,SOL/UST,102.189,102.272,101.061,101.937,243.67905385,24792.56057997458
1650034800,2022-04-15 15:00:00,SOL/UST,101.227,102.683,101.227,102.144,86.92290439,8866.6135950819
1650031200,2022-04-15 14:00:00,SOL/UST,100.551,102.093,99.74,101.585,833.10711774,83487.20935976012
1650027600,2022-04-15 13:00:00,SOL/UST,101.438,101.438,100.229,100.293,701.2241493,70516.92584366668
1650024000,2022-04-15 12:00:00,SOL/UST,101.39,101.667,100.927,101.226,54.75393458,5549.2696931552
1650020400,2022-04-15 11:00:00,SOL/UST,101.856,101.856,101.39,101.39,1.5845,160.866296
1650016800,2022-04-15 10:00:00,SOL/UST,101.166,101.856,101.041,101.448,48.56794271,4928.3225332547
1650013200,2022-04-15 09:00:00,SOL/UST,101.2,101.29,100.735,101.195,67.02129265,6774.522767691
1650009600,2022-04-15 08:00:00,SOL/UST,101.712,101.797,100.883,101.104,99.0948655,10037.0596368035
1650006000,2022-04-15 07:00:00,SOL/UST,101.231,101.873,100.417,101.873,201.99100586,20406.7455190343
1650002400,2022-04-15 06:00:00,SOL/UST,101.725,101.725,100.657,101.231,109.3409,11049.9002278
1649998800,2022-04-15 05:00:00,SOL/UST,101.421,102.233,101.42,102.017,22.90359708,2330.6838509018
1649995200,2022-04-15 04:00:00,SOL/UST,101.873,102.229,101.276,101.276,171.69105856,17477.45411217336
1649991600,2022-04-15 03:00:00,SOL/UST,100.803,101.856,100.79,101.856,57.35271573,5820.40494976937
1649988000,2022-04-15 02:00:00,SOL/UST,100.326,100.765,100.111,100.646,38.48916325,3864.634617399
